,bikeid,count
10941,30475,1474
10942,30476,1796
10943,30477,1736
10944,30478,1758
10945,30479,1113
10946,30480,893
10947,30481,1748
10948,30482,1403
10949,30483,1238
10950,30484,1365
10951,30485,1299
10952,30486,1383
10953,30487,1538
10954,30488,1512
10955,30489,1680
10956,30490,1459
10957,30491,1620
10958,30492,1419
10959,30493,1594
10960,30494,1388
10961,30495,1578
10962,30496,1508
10963,30497,1066
10964,30498,1538
10965,30499,1485
10966,30500,1201
10967,30501,1682
10968,30502,1795
10969,30503,1110
10970,30504,1563
10971,30505,1736
10972,30506,1679
10973,30507,1320
10974,30508,1323
10975,30509,1433
10976,30510,1615
10977,30511,1600
10978,30512,1677
10979,30513,1338
10980,30514,1580
10981,30515,1552
10982,30516,1456
10983,30517,1687
10984,30518,1590
10985,30519,1410
10986,30520,1326
10987,30521,1682
10988,30522,1169
10989,30523,1481
10990,30524,1277
10991,30525,1459
10992,30526,1542
10993,30527,1633
10994,30528,1710
10995,30529,1639
10996,30530,1530
10997,30531,1409
10998,30532,1447
10999,30533,1637
11000,30534,1085
11001,30535,1671
11002,30536,1565
11003,30537,1699
11004,30538,1531
11005,30539,1495
11006,30540,1629
11007,30541,1280
11008,30542,1343
11009,30543,1449
11010,30544,1520
11011,30545,1619
11012,30546,1465
11013,30547,1790
11014,30548,1700
11015,30549,1664
11016,30550,136
11017,30551,1794
11018,30552,1376
11019,30553,163
11020,30554,1569
11021,30555,1640
11022,30556,1554
11023,30557,1640
11024,30558,1819
11025,30559,1677
11026,30560,1188
11027,30561,1515
11028,30562,1073
11029,30563,1740
11030,30564,1181
11031,30565,1778
11032,30566,1342
11033,30567,1674
11034,30568,793
11035,30569,1743
11036,30570,1436
11037,30571,1371
11038,30572,1473
11039,30573,1579
11040,30574,1514
11041,30575,1458
11042,30576,1310
11043,30577,1542
11044,30578,1606
11045,30579,1655
11046,30580,1761
11047,30581,1185
11048,30582,1657
11049,30583,1793
11050,30584,1774
11051,30585,1464
11052,30586,1756
11053,30587,1485
11054,30588,1735
11055,30589,1723
11056,30590,246
11057,30591,1473
11058,30592,1590
11059,30593,1513
11060,30594,1581
11061,30595,1600
11062,30596,1729
11063,30597,1637
11064,30598,1317
11065,30599,1199
11066,30600,1406
11067,30601,1733
11068,30602,1487
11069,30603,1700
11070,30604,1714
11071,30605,1663
11072,30606,1734
11073,30607,1508
11074,30608,1743
11075,30609,1560
11076,30610,1603
11077,30611,1079
11078,30612,1771
11079,30613,679
11080,30614,1521
11081,30615,1790
11082,30616,1371
11083,30617,1305
11084,30618,996
11085,30619,1435
11086,30620,1084
11087,30621,1085
11088,30622,1176
11089,30623,1584
11090,30624,1520
11091,30625,1486
11092,30626,1397
11093,30627,1538
11094,30628,1334
11095,30629,1347
11096,30630,1220
11097,30631,1679
11098,30632,1495
11099,30633,1193
11100,30634,1421
11101,30635,1654
11102,30636,1358
11103,30637,1261
11104,30638,1660
11105,30639,1521
11106,30640,1233
11107,30641,1360
11108,30642,642
11109,30643,1017
11110,30644,1213
11111,30645,1526
11112,30646,1578
11113,30647,1739
11114,30648,1023
11115,30649,1307
11116,30650,1549
11117,30651,1586
11118,30652,1215
11119,30653,1604
11120,30654,1359
11121,30655,1650
11122,30656,1418
11123,30657,1450
11124,30658,1154
11125,30660,1270
11126,30661,1560
11127,30662,1383
11128,30663,1148
11129,30664,1232
11130,30665,1362
11131,30666,1225
11132,30667,1587
11133,30668,1216
11134,30669,1577
11135,30670,1595
11136,30671,939
11137,30672,1228
11138,30673,1780
11139,30674,1357
11140,30675,1191
11141,30676,1648
11142,30677,1684
11143,30678,1681
11144,30679,1375
11145,30680,1513
11146,30681,1672
11147,30682,1373
11148,30683,1430
11149,30684,1329
11150,30685,1552
11151,30686,1541
11152,30687,1110
11153,30688,1459
11154,30689,1271
11155,30690,1369
11156,30691,1427
11157,30692,1503
11158,30693,1525
11159,30694,1050
11160,30695,1521
11161,30696,1214
11162,30697,1180
11163,30698,1793
11164,30699,1470
11165,30700,1536
11166,30701,1701
11167,30702,1582
11168,30703,1192
11169,30704,1210
11170,30705,1341
11171,30706,1441
11172,30707,1622
11173,30708,1675
11174,30709,1451
11175,30710,1296
11176,30711,1728
11177,30712,1634
11178,30713,1462
11179,30714,1700
11180,30715,1601
11181,30716,1703
11182,30717,1650
11183,30718,1615
11184,30719,1435
11185,30720,1508
11186,30721,1516
11187,30722,1335
11188,30723,1377
11189,30724,1718
11190,30725,1081
11191,30726,1572
11192,30727,1271
11193,30728,1485
11194,30729,1832
11195,30730,1720
11196,30731,1729
11197,30732,1552
11198,30733,520
11199,30734,1348
11200,30735,1501
11201,30736,1438
11202,30737,1285
11203,30738,1438
11204,30739,1112
11205,30740,1360
11206,30741,1461
11207,30742,1422
11208,30743,1613
11209,30744,1333
11210,30745,1415
11211,30746,1408
11212,30747,1358
11213,30748,1589
11214,30749,1132
11215,30750,1550
11216,30751,1603
11217,30752,1190
11218,30753,1778
11219,30754,1393
11220,30755,1497
11221,30756,1656
11222,30757,1450
11223,30758,1599
11224,30759,1093
11225,30760,1217
11226,30761,121
11227,30762,1938
11228,30763,1290
11229,30764,1748
11230,30765,1458
11231,30766,1684
11232,30767,1384
11233,30768,1718
11234,30769,1588
11235,30770,965
11236,30771,1562
11237,30772,1495
11238,30773,1557
11239,30774,1383
11240,30775,1693
11241,30776,1782
11242,30777,886
11243,30778,1548
11244,30779,1716
11245,30780,1597
11246,30781,1825
11247,30782,1143
11248,30783,1633
11249,30784,1440
11250,30785,1728
11251,30786,1719
11252,30787,1279
11253,30788,1069
11254,30789,1671
11255,30790,1565
11256,30791,1283
11257,30792,1667
11258,30793,1510
11259,30794,1369
11260,30795,1424
11261,30796,1674
11262,30797,1711
11263,30798,1627
11264,30799,1484
11265,30800,1591
11266,30801,1498
11267,30802,1319
11268,30803,1403
11269,30804,1566
11270,30805,1597
11271,30806,1164
11272,30807,1660
11273,30808,1578
11274,30809,1086
11275,30810,1461
11276,30811,1637
11277,30812,1785
11278,30813,1379
11279,30814,1605
11280,30815,1616
11281,30816,1424
11282,30817,1669
11283,30818,1683
11284,30819,1746
11285,30820,1339
11286,30821,1479
11287,30822,1444
11288,30823,1717
11289,30824,1534
11290,30825,1479
11291,30826,708
11292,30827,1774
11293,30828,1309
11294,30829,1
11295,30830,1587
11296,30831,1690
11297,30832,1085
11298,30833,1572
11299,30834,1729
11300,30835,1467
11301,30836,1510
11302,30837,1601
11303,30838,1627
11304,30839,1477
11305,30840,1456
11306,30841,1790
11307,30842,1128
11308,30843,1787
11309,30844,1506
11310,30845,1692
11311,30846,1149
11312,30847,1706
11313,30848,1635
11314,30849,1579
11315,30850,1739
11316,30851,1758
11317,30852,1716
11318,30853,1285
11319,30854,1357
11320,30855,1416
11321,30856,1705
11322,30857,1452
11323,30858,1387
11324,30859,1763
11325,30860,1676
11326,30861,1508
11327,30862,1494
11328,30863,1691
11329,30864,1701
11330,30865,1405
11331,30866,1691
11332,30867,1512
11333,30868,1616
11334,30869,1548
11335,30870,1637
11336,30871,1057
11337,30872,1548
11338,30873,1502
11339,30874,1439
11340,30875,1023
11341,30876,1653
11342,30877,1396
11343,30878,1600
11344,30879,1630
11345,30880,874
11346,30881,1644
11347,30882,1560
11348,30883,1152
11349,30884,1456
11350,30885,1736
11351,30886,1679
11352,30887,1448
11353,30888,1492
11354,30889,1529
11355,30890,1515
11356,30891,1111
11357,30892,1395
11358,30893,1529
11359,30894,1752
11360,30895,1753
11361,30896,1606
11362,30897,1690
11363,30898,1512
11364,30899,1215
11365,30900,1582
11366,30901,1571
11367,30902,1633
11368,30903,1374
11369,30904,1642
11370,30905,39
11371,30906,1615
11372,30907,1628
11373,30908,1274
11374,30909,1684
11375,30910,1466
11376,30911,1551
11377,30912,1574
11378,30913,1658
11379,30914,495
11380,30915,1517
11381,30916,1553
11382,30917,1605
11383,30918,1554
11384,30919,686
11385,30920,1566
11386,30921,1223
11387,30922,1672
11388,30923,1522
11389,30924,1591
11390,30925,1386
11391,30926,1528
11392,30927,1707
11393,30928,666
11394,30929,1578
11395,30930,1664
11396,30931,1474
11397,30932,1598
11398,30933,1586
11399,30934,1344
11400,30935,1597
11401,30936,1715
11402,30937,1646
11403,30938,1572
11404,30939,1652
11405,30940,1563
11406,30941,1804
11407,30942,1277
11408,30943,914
11409,30944,1482
11410,30945,1392
11411,30946,1620
11412,30947,1506
11413,30948,1722
11414,30949,1387
11415,30950,176
11416,30951,1423
11417,30952,1537
11418,30953,1375
11419,30954,1389
11420,30955,1541
11421,30956,1681
11422,30957,1785
11423,30958,1007
11424,30959,1531
11425,30960,1489
11426,30961,1333
11427,30962,1788
11428,30964,1404
11429,30965,1652
11430,30966,1066
11431,30967,1620
11432,30968,1515
11433,30969,1396
11434,30970,666
11435,30971,1092
11436,30972,1705
11437,30973,1357
11438,30974,1490
11439,30975,1667
11440,30976,1483
11441,30977,1572
11442,30978,1417
11443,30979,1402
11444,30980,515
11445,30981,1482
11446,30982,1198
11447,30983,1135
11448,30984,1470
11449,30985,1505
11450,30986,771
11451,30987,1356
11452,30988,1600
11453,30989,1437
11454,30990,1148
11455,30991,1760
11456,30992,1705
11457,30993,1704
11458,30994,1337
11459,30995,1128
11460,30996,1861
11461,30997,1622
11462,30998,1626
11463,30999,1552
11464,31000,1705
11465,31001,1419
11466,31002,1513
11467,31004,1093
11468,31005,1689
11469,31006,1362
11470,31007,1327
11471,31008,1547
11472,31009,1763
11473,31010,1725
11474,31011,1743
11475,31012,1488
11476,31013,1679
11477,31014,1507
11478,31015,1245
11479,31016,1572
11480,31017,1384
11481,31018,1699
11482,31019,1605
11483,31020,1669
11484,31021,789
11485,31022,1616
11486,31023,1706
11487,31024,1646
11488,31025,531
11489,31026,1659
11490,31027,1203
11491,31028,1697
11492,31029,279
11493,31030,1674
11494,31031,1426
11495,31032,1558
11496,31033,1076
11497,31034,1527
11498,31035,1705
11499,31036,1740
11500,31037,1326
11501,31038,1468
11502,31039,1515
11503,31040,1366
11504,31041,10
11505,31042,1662
11506,31043,1319
11507,31044,1524
11508,31045,1750
11509,31046,993
11510,31047,170
11511,31048,1504
11512,31049,1639
11513,31050,1146
11514,31051,57
11515,31052,1624
11516,31053,1738
11517,31054,1545
11518,31055,433
11519,31056,1397
11520,31057,1151
11521,31058,1398
11522,31059,1539
11523,31060,973
11524,31061,1358
11525,31062,1597
11526,31063,1451
11527,31064,1608
11528,31065,1424
11529,31066,1643
11530,31067,1514
11531,31068,1654
11532,31069,1671
11533,31070,1684
11534,31071,1440
11535,31072,1727
11536,31073,1500
11537,31074,1521
11538,31075,1640
11539,31076,1296
11540,31077,1541
11541,31078,1442
11542,31079,1526
11543,31080,1417
11544,31081,1414
11545,31082,1510
11546,31083,1150
11547,31084,1618
11548,31085,1511
11549,31086,894
11550,31087,1622
11551,31088,1784
11552,31089,1402
11553,31090,1495
11554,31091,1371
11555,31092,1502
11556,31093,1485
11557,31094,1229
11558,31095,1617
11559,31096,1504
11560,31097,1532
11561,31098,1750
11562,31099,1392
11563,31100,1271
11564,31101,1623
11565,31102,1239
11566,31103,1699
11567,31104,1496
11568,31105,1429
11569,31106,1525
11570,31107,1
11571,31108,1458
11572,31109,1483
11573,31110,1237
11574,31111,1601
11575,31112,1491
11576,31113,1656
11577,31114,1640
11578,31115,1516
11579,31116,1190
11580,31117,1619
11581,31118,1168
11582,31119,1548
11583,31120,1475
11584,31121,1644
11585,31122,1228
11586,31123,1470
11587,31124,1133
11588,31125,1609
11589,31126,1219
11590,31127,1096
11591,31128,1150
11592,31129,1498
11593,31130,1672
11594,31131,1438
11595,31132,455
11596,31133,1806
11597,31134,1291
11598,31135,1129
11599,31136,960
11600,31137,1770
11601,31138,1685
11602,31139,1582
11603,31140,1360
11604,31141,1557
11605,31142,1283
11606,31143,1250
11607,31144,1741
11608,31145,1466
11609,31146,1637
11610,31147,1320
11611,31150,399
11612,31151,548
11613,31152,1252
11614,31153,1398
11615,31154,999
11616,31155,720
11617,31156,1379
11618,31157,979
11619,31158,1200
11620,31159,841
11621,31160,1360
11622,31161,1203
11623,31162,1142
11624,31163,1092
11625,31164,1146
11626,31165,988
11627,31166,1331
11628,31167,1260
11629,31168,1140
11630,31169,1368
11631,31170,1186
11632,31171,1329
11633,31172,1094
11634,31173,1498
11635,31174,1259
11636,31175,1434
11637,31176,1011
11638,31177,1439
11639,31178,865
11640,31179,1366
11641,31180,1583
11642,31181,1455
11643,31182,1396
11644,31183,952
11645,31184,1572
11646,31185,1341
11647,31186,937
11648,31187,1411
11649,31188,1419
11650,31189,1387
11651,31190,1695
11652,31191,1566
11653,31192,1412
11654,31193,1395
11655,31194,1383
11656,31195,1273
11657,31196,1544
11658,31197,1483
11659,31198,1602
11660,31199,1459
11661,31200,1387
11662,31201,1687
11663,31202,1407
11664,31203,1288
11665,31204,1559
11666,31205,1574
11667,31206,1043
11668,31207,1421
11669,31208,1200
11670,31209,1653
11671,31210,1303
11672,31211,1325
11673,31212,1401
11674,31213,1373
11675,31214,1452
11676,31215,1307
11677,31216,1577
11678,31217,1302
11679,31218,1211
11680,31219,946
11681,31220,1315
11682,31221,1044
11683,31222,1120
11684,31223,1569
11685,31224,397
11686,31225,1147
11687,31226,1343
11688,31227,1088
11689,31228,1508
11690,31229,1549
11691,31230,1512
11692,31231,1554
11693,31232,1494
11694,31233,1674
11695,31234,1584
11696,31235,1401
11697,31236,1756
11698,31237,1174
11699,31238,1458
11700,31239,1560
11701,31240,956
11702,31241,1430
11703,31242,1123
11704,31243,1291
11705,31244,1232
11706,31245,1433
11707,31246,1490
11708,31247,1519
11709,31248,1408
11710,31249,1222
11711,31250,1568
11712,31251,1090
11713,31252,1334
11714,31253,1173
11715,31254,1349
11716,31255,1640
11717,31256,1630
11718,31257,1439
11719,31258,1585
11720,31259,1517
11721,31260,1340
11722,31261,1528
11723,31262,1697
11724,31263,1211
11725,31264,1671
11726,31265,1463
11727,31266,1424
11728,31267,1369
11729,31268,1329
11730,31269,1363
11731,31270,1415
11732,31271,1403
11733,31272,1666
11734,31273,1312
11735,31274,1173
11736,31275,1519
11737,31276,1471
11738,31277,1601
11739,31278,1496
11740,31279,1461
11741,31280,1302
11742,31281,1612
11743,31282,1392
11744,31283,1369
11745,31284,1360
11746,31285,1158
11747,31286,856
11748,31287,1263
11749,31288,1068
11750,31289,1382
11751,31290,1284
11752,31291,1196
11753,31292,1093
11754,31293,1251
11755,31294,1431
11756,31295,606
11757,31296,1110
11758,31297,1269
11759,31298,1644
11760,31299,1592
11761,31300,1517
11762,31301,1319
11763,31302,1810
11764,31303,1358
11765,31304,1312
11766,31305,1602
11767,31306,1663
11768,31307,1497
11769,31308,914
11770,31309,881
11771,31310,1619
11772,31311,1499
11773,31312,1372
11774,31313,1574
11775,31314,1651
11776,31315,1534
11777,31316,1480
11778,31317,1373
11779,31318,1309
11780,31319,1069
11781,31320,1534
11782,31321,1541
11783,31322,443
11784,31323,1393
11785,31324,1405
11786,31325,1446
11787,31326,1352
11788,31327,1433
11789,31328,1090
11790,31329,1626
11791,31330,1263
11792,31331,1337
11793,31332,1755
11794,31333,1335
11795,31334,1250
11796,31335,1487
11797,31336,1507
11798,31337,1338
11799,31338,1564
11800,31339,1221
11801,31340,1391
11802,31341,1094
11803,31342,1426
11804,31343,1293
11805,31344,799
11806,31345,1298
11807,31346,1309
11808,31347,584
11809,31348,1532
11810,31349,1173
11811,31350,1491
11812,31351,1357
11813,31352,1480
11814,31353,1522
11815,31354,1499
11816,31355,1433
11817,31356,1463
11818,31357,1
11819,31358,3
11820,31359,12
11821,31360,1084
11822,31361,1464
11823,31362,1281
11824,31363,1236
11825,31364,1479
11826,31365,1087
11827,31366,1470
11828,31367,1424
11829,31368,1638
11830,31369,1192
11831,31370,1213
11832,31371,1108
11833,31372,936
11834,31373,1144
11835,31374,1603
11836,31375,1139
11837,31376,1421
11838,31377,1485
11839,31378,1560
11840,31379,1088
11841,31380,1381
11842,31381,1507
11843,31382,1382
11844,31383,1553
11845,31384,1533
11846,31385,905
11847,31386,1372
11848,31387,1382
11849,31388,1466
11850,31389,1360
11851,31390,1481
11852,31391,1528
11853,31392,1264
11854,31393,1496
11855,31394,1403
11856,31395,1299
11857,31396,1229
11858,31397,1454
11859,31398,1249
11860,31399,1259
11861,31400,1314
11862,31401,1279
11863,31402,1613
11864,31403,1765
11865,31404,1639
11866,31405,1615
11867,31406,828
11868,31408,1343
11869,31409,1190
11870,31410,1428
11871,31411,45
11872,31412,1570
11873,31413,1586
11874,31414,1065
11875,31415,1451
11876,31416,1450
11877,31417,1439
11878,31418,1348
11879,31419,1456
11880,31420,1343
11881,31421,1201
11882,31422,1152
11883,31423,1628
11884,31424,1642
11885,31425,1207
11886,31426,1212
11887,31427,1546
11888,31428,1796
11889,31429,1388
11890,31430,1304
11891,31431,1367
11892,31432,1089
11893,31433,1497
11894,31434,1194
11895,31435,1343
11896,31436,1580
11897,31437,1374
11898,31438,1455
11899,31439,1617
11900,31440,1347
11901,31441,1178
11902,31442,1349
11903,31443,1544
11904,31444,1277
11905,31445,1414
11906,31446,1555
11907,31447,1449
11908,31448,1123
11909,31449,1353
11910,31450,1348
11911,31451,1420
11912,31452,1542
11913,31453,1459
11914,31454,1482
11915,31455,1485
11916,31456,1397
11917,31457,1098
11918,31458,1426
11919,31459,1477
11920,31460,944
11921,31461,1417
11922,31463,1523
11923,31464,1550
11924,31465,1287
11925,31466,1501
11926,31467,1370
11927,31468,1442
11928,31469,1230
11929,31470,1468
11930,31471,1297
11931,31472,1428
11932,31473,1621
11933,31474,1345
11934,31475,1147
11935,31476,1497
11936,31477,1480
11937,31478,1209
11938,31479,1076
11939,31480,1280
11940,31481,1508
11941,31482,1040
11942,31483,1441
11943,31484,1477
11944,31485,1516
11945,31486,1597
11946,31487,1440
11947,31488,1419
11948,31489,1240
11949,31490,1444
11950,31491,1257
11951,31492,1159
11952,31493,1399
11953,31494,1426
11954,31495,856
11955,31496,1464
11956,31497,1592
11957,31498,1106
11958,31499,1324
11959,31500,1468
11960,31501,1257
11961,31502,1418
11962,31503,612
11963,31504,1613
11964,31505,1229
11965,31506,1245
11966,31507,1365
11967,31508,1333
11968,31509,1624
11969,31510,1108
11970,31511,1163
11971,31512,1358
11972,31513,1169
11973,31514,1305
11974,31515,1410
11975,31516,1536
11976,31517,1387
11977,31518,1323
11978,31519,1400
11979,31520,1489
11980,31521,1457
11981,31522,1026
11982,31523,1273
11983,31524,1367
11984,31525,1371
11985,31526,1412
11986,31527,1456
11987,31528,1448
11988,31529,1548
11989,31530,1059
11990,31531,1463
11991,31532,1444
11992,31533,1484
11993,31534,894
11994,31535,1472
11995,31536,894
11996,31537,1390
11997,31538,799
11998,31539,765
11999,31540,1583
12000,31541,1417
12001,31542,1476
12002,31543,1357
12003,31544,1603
12004,31545,1109
12005,31546,1363
12006,31547,1329
12007,31548,1435
12008,31549,1095
12009,31550,1254
12010,31551,1001
12011,31552,1277
12012,31553,1510
12013,31554,1281
12014,31555,1368
12015,31556,128
12016,31557,1361
12017,31558,1526
12018,31559,1545
12019,31560,1542
12020,31561,1156
12021,31562,1485
12022,31563,691
12023,31564,1151
12024,31565,1527
12025,31566,1212
12026,31570,1493
12027,31571,1722
12028,31572,1122
12029,31573,1717
12030,31574,801
12031,31575,1462
12032,31576,1022
12033,31577,1588
12034,31578,1408
12035,31579,1536
12036,31580,1221
12037,31581,983
12038,31582,1420
12039,31583,1290
12040,31584,1412
12041,31585,111
12042,31586,1238
12043,31587,1111
12044,31588,944
12045,31589,1562
12046,31590,1418
12047,31591,1457
12048,31592,1539
12049,31593,1094
12050,31594,1184
12051,31595,1281
12052,31596,1380
12053,31597,1224
12054,31598,1091
12055,31599,1534
12056,31600,1495
12057,31601,1236
12058,31602,1545
12059,31603,1344
12060,31604,1268
12061,31605,1542
12062,31606,1424
12063,31607,648
12064,31608,1469
12065,31609,1373
12066,31610,1394
12067,31611,1388
12068,31612,1494
12069,31613,1191
12070,31614,1201
12071,31615,1413
12072,31616,1455
12073,31617,1317
12074,31618,1387
12075,31619,1436
12076,31620,1554
12077,31621,1089
12078,31622,1574
12079,31623,1638
12080,31624,171
12081,31625,1521
12082,31626,1168
12083,31627,1384
12084,31628,1341
12085,31629,1164
12086,31630,1471
12087,31631,1388
12088,31632,1638
12089,31633,1490
12090,31634,1296
12091,31635,1366
12092,31636,1306
12093,31637,1380
12094,31638,1537
12095,31639,1349
12096,31640,1346
12097,31641,1623
12098,31642,1128
12099,31643,1479
12100,31644,1279
12101,31645,1533
12102,31646,1231
12103,31647,1353
12104,31648,1551
12105,31649,1263
12106,31650,1585
12107,31651,1151
12108,31652,1369
12109,31653,1333
12110,31654,1556
12111,31655,1695
12112,31656,1123
12113,31657,1592
12114,31658,1393
12115,31659,1276
12116,31660,1135
12117,31661,1090
12118,31662,1446
12119,31663,1067
12120,31664,1450
12121,31665,1398
12122,31666,1387
12123,31667,1559
12124,31668,391
12125,31669,1274
12126,31670,1265
12127,31671,1099
12128,31672,1385
12129,31673,1241
12130,31674,1172
12131,31681,1
12132,31691,1
12133,31694,1
12134,31696,1
12135,31697,1
12136,31698,1
12137,31700,2
12138,31701,561
12139,31702,148
12140,31706,1
12141,31709,3
12142,31722,1
12143,31726,400
12144,31727,536
12145,31729,329
12146,31736,1
12147,31737,193
12148,31740,359
12149,31742,325
12150,31747,1
12151,31754,1
12152,31756,396
12153,31763,1
12154,31765,1
12155,31767,54
12156,31769,86
12157,31771,659
12158,31773,1
12159,31775,348
12160,31777,1
12161,31779,1
12162,31780,1500
12163,31781,1429
12164,31782,1390
12165,31783,1296
12166,31784,1081
12167,31785,1373
12168,31786,1517
12169,31787,1614
12170,31788,1084
12171,31789,1507
12172,31790,1600
12173,31791,1336
12174,31792,1071
12175,31793,359
12176,31794,1565
12177,31795,1313
12178,31796,1371
12179,31797,1212
12180,31798,1398
12181,31800,1056
12182,31801,1370
12183,31802,1
12184,31804,1350
12185,31805,159
12186,31806,247
12187,31807,490
12188,31809,1225
12189,31812,1385
12190,31814,1271
12191,31815,2
12192,31818,1334
12193,31819,138
12194,31820,1501
12195,31823,1320
12196,31824,1
12197,31826,1251
12198,31827,1392
12199,31830,1219
12200,31834,586
12201,31837,766
12202,31838,1346
12203,31839,1437
12204,31846,1366
12205,31848,1277
12206,31850,1329
12207,31851,1710
12208,31852,743
12209,31853,1423
12210,31854,1405
12211,31855,1337
12212,31856,1477
12213,31857,1153
12214,31858,1387
12215,31859,1
12216,31862,136
12217,31866,3
12218,31867,3
12219,31869,576
12220,31873,1
12221,31876,1
12222,31879,1242
12223,31880,330
12224,31882,1351
12225,31883,2
12226,31885,1272
12227,31886,85
12228,31887,1311
12229,31888,1428
12230,31889,1336
12231,31891,842
12232,31892,1236
12233,31893,1394
12234,31894,1313
12235,31895,1520
12236,31896,1428
12237,31897,85
12238,31898,1451
12239,31899,1398
12240,31900,1369
12241,31901,1296
12242,31902,1216
12243,31904,1242
12244,31906,394
12245,31908,1
12246,31910,533
12247,31917,1527
12248,31919,511
12249,31923,1494
12250,31926,1
12251,31928,789
12252,31931,536
12253,31932,1534
12254,31934,1
12255,31935,1693
12256,31937,1463
12257,31938,1
12258,31939,1253
12259,31941,1299
12260,31942,1248
12261,31943,175
12262,31944,1361
12263,31947,1567
12264,31949,1
12265,31950,1290
12266,31951,1456
12267,31952,1
12268,31953,1391
12269,31955,1474
12270,31956,215
12271,31958,1434
12272,31959,1500
12273,31960,1395
12274,31961,1484
12275,31962,1556
12276,31963,1479
12277,31964,1500
12278,31965,1149
12279,31966,1460
12280,31967,1296
12281,31968,1325
12282,31969,1087
12283,31970,1509
12284,31971,1535
12285,31972,1452
12286,31973,1161
12287,31974,1266
12288,31975,1544
12289,31976,1540
12290,31977,1091
12291,31978,1483
12292,31979,1359
12293,31980,1691
12294,31981,1342
12295,31982,1431
12296,31983,1285
12297,31984,1104
12298,31985,1370
12299,31986,1351
12300,31987,1485
12301,31988,1370
12302,31989,1255
12303,31990,1169
12304,31991,1474
12305,31992,1486
12306,31993,1277
12307,31994,1498
12308,31995,1311
12309,31996,1179
12310,31997,1449
12311,31998,1443
12312,31999,1313
12313,32000,1298
12314,32001,1491
12315,32002,1509
12316,32003,1299
12317,32004,1385
12318,32005,1388
12319,32006,1515
12320,32007,1501
12321,32008,1532
12322,32009,1164
12323,32010,1486
12324,32011,1290
12325,32012,1476
12326,32013,1094
12327,32014,1441
12328,32015,1640
12329,32016,1302
12330,32017,1613
12331,32018,1292
12332,32019,1332
12333,32020,1296
12334,32021,1492
12335,32022,1500
12336,32023,1540
12337,32024,1229
12338,32025,1228
12339,32026,1336
12340,32027,1225
12341,32028,1379
12342,32029,1087
12343,32030,1460
12344,32031,1122
12345,32032,1493
12346,32033,1361
12347,32034,1280
12348,32035,1282
12349,32036,1044
12350,32037,1456
12351,32038,1173
12352,32039,1279
12353,32040,1447
12354,32041,1484
12355,32042,1474
12356,32043,1287
12357,32044,1307
12358,32045,1520
12359,32046,1017
12360,32047,1270
12361,32048,1221
12362,32049,1364
12363,32050,1226
12364,32051,1155
12365,32052,1243
12366,32053,1499
12367,32054,1365
12368,32055,1260
12369,32056,1333
12370,32057,1087
12371,32058,1432
12372,32059,1399
12373,32060,1188
12374,32061,1441
12375,32062,1288
12376,32063,1298
12377,32064,1341
12378,32065,1340
12379,32066,1405
12380,32067,1438
12381,32068,1295
12382,32069,788
12383,32070,1258
12384,32071,1182
12385,32072,1427
12386,32073,1427
12387,32074,1348
12388,32075,1109
12389,32076,1446
12390,32077,1455
12391,32078,1351
12392,32079,1272
12393,32080,1521
12394,32081,1306
12395,32083,1341
12396,32084,1301
12397,32085,1350
12398,32086,1338
12399,32087,1085
12400,32088,1603
12401,32089,1354
12402,32090,1737
12403,32091,1421
12404,32092,1461
12405,32093,1415
12406,32094,1175
12407,32095,1372
12408,32096,1448
12409,32097,1364
12410,32098,1245
12411,32099,1411
12412,32100,1313
12413,32101,1602
12414,32102,1357
12415,32103,1364
12416,32105,1074
12417,32106,1287
12418,32107,1508
12419,32108,1438
12420,32109,1301
12421,32110,1239
12422,32111,1330
12423,32112,1367
12424,32113,1416
12425,32114,1220
12426,32115,1426
12427,32116,1359
12428,32117,1339
12429,32118,1441
12430,32119,1122
12431,32120,1209
12432,32121,1369
12433,32122,1249
12434,32123,1472
12435,32124,1428
12436,32125,1373
12437,32126,1565
12438,32127,1229
12439,32128,1520
12440,32129,1284
12441,32130,1346
12442,32131,1350
12443,32132,1462
12444,32133,1393
12445,32134,1517
12446,32135,1367
12447,32136,239
12448,32137,1356
12449,32138,1375
12450,32139,1029
12451,32140,1430
12452,32141,1202
12453,32142,1431
12454,32143,1554
12455,32144,1498
12456,32145,1093
12457,32146,1363
12458,32147,1094
12459,32148,1129
12460,32149,1317
12461,32150,1158
12462,32151,1276
12463,32152,1510
12464,32153,1359
12465,32154,1448
12466,32155,1196
12467,32156,1307
12468,32157,1378
12469,32158,1121
12470,32159,1323
12471,32160,1299
12472,32161,1360
12473,32162,1349
12474,32163,1571
12475,32164,1426
12476,32165,1228
12477,32166,1356
12478,32167,1258
12479,32168,1152
12480,32169,1193
12481,32170,1449
12482,32171,1216
12483,32172,1084
12484,32173,1568
12485,32174,1188
12486,32175,1282
12487,32176,1358
12488,32177,1523
12489,32178,1428
12490,32179,1326
12491,32180,1289
12492,32182,731
12493,32183,1165
12494,32184,1438
12495,32185,1321
12496,32186,1250
12497,32187,1279
12498,32188,1261
12499,32189,1173
12500,32190,1422
12501,32191,1552
12502,32192,946
12503,32193,1082
12504,32194,1378
12505,32195,1445
12506,32196,1212
12507,32197,1097
12508,32198,1260
12509,32199,1213
12510,32200,1410
12511,32201,1145
